doculect	latitude	longitude	glottocode	family	concept	form	tokens
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CLIMB	apyti	a p y t i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CLOUD	ts	ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	COLD	toqom_	t o q o m
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	COME	jyti	j y t i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	COOK (SOMETHING)	sh-ipshyl	ʃ + i p ʃ y l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CORRECT (RIGHT)	washych_	w a ʃ y tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	COUNT	chHaljych_	tsʰ h a l j y tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CRY	mish	m i ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CUT OR HACK	ywy	y w y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DAY (NOT NIGHT)	si-ishaw_	s i + i ʃ a w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BE DEAD OR DIE	aqsha	a q ʃ a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DIG	ushpay_	u ʃ p a y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WOLF-LIKE ANIMAL	mej	m e j
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DIRTY	chHupuch	tsʰ h u p u tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DREAM (SOMETHING)	atyshwych	a t y ʃʷ y tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DRINK	aqmil	a q m i l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DRY	axsyw	a x s y w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BLUNT	chnop_	tsʰ n o p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DUST	shupshuup_	ʃ u p ʃ uː p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	EAR	tu	t u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	EARTH (SOIL)	shup	ʃ u p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	EAT	uw	u w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	EGG	shtum_	ʃ t u m
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	EYE	tyq	t y q
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FAECES (EXCREMENT)	nukHwaxa_	n u k hʷ a x a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FALL	woloji_	w o l o j i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FAR	myyk	m yː k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FAT (ORGANIC SUBSTANCE)	tsaLxilinich_hesikHpu_	ts a l x i l i n i tsʰ + h e s i k h p u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FATHER	k	k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FEAR (BE AFRAID)	oxonishpi	o x o n i ʃ p i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FEATHER	sqap	s q a p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FIRE	ny	n y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FISH	chochonyysh_	tsʰ o tsʰ o n yː ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FLOW	nalmu	n a l m u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FLOWER	peey	p eː y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FLY (MOVE THROUGH AIR)	noan_kxojojo_	n o a n + k x o j o j o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FOG	ulkum	u l k u m
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FOOT	tem	t e m
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FRUIT	s-amy	s + a m y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	GOOD	washych	w a ʃ y tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	GROW	lunlaal_	l u n l aː l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HAIR (HEAD)	oqwo_	o q w o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HAND	pu	p u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HE OR SHE OR IT	c-	ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HEAD	jywysh	j y w y ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HEAR	pitac_	p i t a ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HEAVY	walamys	w a l a m y s
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HIDE	utikaj_	u t i k a j
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HIT	wyp_	w y p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HOLD	takHuj	t a k h u j
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HOW	nelkaaan_	n e l k aː n
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	I	no	n o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	IF	Aju	a j u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	INSIDE	maam	m aː m
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	INTESTINES	si-k-axshyw	s i + k + a x ʃ y w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	ITCH (CAUSE ITCHING OR FEEL ITCHY)	shiky_	ʃ i k y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	KILL	alwa_	a l w a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	KNOW (SOMETHING)	chposhoch_	tsʰ p o ʃ o tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LAKE	alkaash_	a l k aː ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LAUGH	kHqoo_	k h q oː
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LEAF	staqapqap	s t a q a p q a p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LEFT	k-talkaw	k + t a l k a w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FOOT OR LEG	yl	y l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LIE DOWN	otoy	o t o y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LIGHTNING	tsqunqunt	ts q u n q u n t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BE ALIVE	kalititpe__	k a l i t i t p e
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LIVER	al	a l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LONG	ulji_	u l j i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LOUSE	shik_	ʃ i k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MALE PERSON	at	a t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FLESH OR MEAT	amamy_	a m a m y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MOON	awhay	a wʰ a y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MOTHER	k	k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MOUTH	yk	y k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	NAME	ty	t y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	NAPE (OF NECK)	si-k-ni_	s i + k + n i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	NEAR	nee_sijaxikyhy_	n eː + s i j a x i k y h y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	NECK	aqnyw	a q n y w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	NIGHT	ulkuw	u l k u w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	NO OR NOT	muc	m u ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	NOSE	nuxsh	n u x ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	OLD	-iwach_	i w a tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	ONE	pakeet	p a k eː t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	OPEN	ush-qal	u ʃ + q a l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	OTHER	ts	ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	PAINFUL OR SICK	ushiik_	u ʃ iː k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	PERSON	ku	k u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	STRIKE OR BEAT	wiwex_	w i w e x
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	RAIN (PRECIPITATION)	tuhuy	t u h u y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	RED	al-uqshtahaj	a l + u q ʃ t a h a j
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	RIGHT	-talkujuw	t a l k u j u w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	PATH OR ROAD	al-ijash	a l + i j a ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	ROOT	c	ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	ROTTEN	tolmow	t o l m o w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SAND	qas	q a s
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SAY	ipi_B:	i p i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SCRATCH	tiqul	t i q u l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SEE	qisy	q i s y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SHARP	c	ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SHOOT	wyl	w y l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SHORT	nowowo	n o w o w o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SHOULDER	si-kH-kuj_	s i + k h + k u j
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SHY OR ASHAMED	nuxiliwy	n u x i l i w y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SIT	ilik	i l i k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SKIN	cpax	ts p a x
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SKY	alalpaj	a l a l p a j
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SLEEP	we	w e
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SMALL	mit	m i t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SMOKE (EXHAUST)	itow	i t o w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SMELL (PERCEIVE)	jut	j u t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SPIT	uxch	u x tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SPLIT	nich	n i tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SQUEEZE	kipshe	k i p ʃ e
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	STAB	uqwash	u q w a ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	STAND	tynyn	t y n y n
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	STAR	aqiwo	a q i w o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	STEAL	xono	x o n o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	STICK	pon	p o n
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	STONE	xyp	x y p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SUCK	ckutet_	ts k u t e t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	PERSPIRE OR SWEAT	tsisawus_	ts i s a w u s
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SWELL	tysh	t y ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SWIM	aqiwywy	a q i w y w y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TAIL	teleq	t e l e q
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THAT	hohit	h o h i t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THEY	ci-_	ts i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THICK	ch-ashtipil_	tsʰ + a ʃ t i p i l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THIN	cjuqmit	ts j u q m i t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THINK	oqwoli_	o q w o l i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THIS	hesa	h e s a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THOU	pi	p i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THREE	masyq	m a s y q
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THROAT	aqlewynyysh_	a q l e w y n yː ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THROW	wachyw	w a tsʰ y w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THUNDER	sooxk	s oː x k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FASTEN	qsikH_	q s i k h
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TONGUE	elew	e l e w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TOOTH	sa	s a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TURN	kinomoj_	k i n o m o j
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TWO	ishkom	i ʃ k o m
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	VOMIT	pash	p a ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WALK	tintinaal	t i n t i n aː l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WATER	o	o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WE (INCLUSIVE)	kiske	k i s k e
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WET	ooch	oː tsʰ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WHAT	kjeki	k j e k i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WHEN	asnym	a s n y m
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WHERE	neL	n e l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WHITE	-owow_to_be_white	o w o w + t o + b e + wʰ i t e
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WHO	asku	a s k u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WIFE	shatiwyw_	ʃ a t i w y w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WIND	aqtywyw	a q t y w y w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WING	sqawwayha	s q a wː a y h a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FEMALE PERSON	xanwa	x a n w a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WORK (ACTIVITY)	isuxuxmalits_loka_x	i s u x u x m a l i ts + l o k a + x
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	YAWN	shashham	ʃ a ʃ h a m
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	YOU	pi	p i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	ANT	ahp_	a h p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	ANTELOPE	q	q
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BADGER	alušeš	a l u ʃ e ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BAT	makaL	m a k a l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BEETLE	matexkčaopo	m a t e x k tʃ a o p o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BIRD	tswiw	tsʷ i w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LYNX	aLxai	a l x a i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	COYOTE	alaquweL	a l a q u w e l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CROW	aawash	aː w a ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DOG	ʧtɨn__Merriam_steh-un	tʃ t ɨ n + m e rː i a m + s t e h + u n
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DOVE	šukušuk	ʃ u k u ʃ u k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DUCK	alishnoshkoloi	a l i ʃ n o ʃ k o l oi
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	ELK	šiiw	ʃ iː w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FISH	ʧoʧonɨʃ	tʃ o tʃ o n ɨ ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FLEA	step	s t e p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FLY (INSECT)	axunpes_	a x u n p e s
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FOX	haw	h a w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FROG	xwetet	xʷ e t e t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	GRASS	taštaaš	t a ʃ t aː ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	GRASSHOPPER	took_	t oː k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	GRIZZLY BEAR	xus	x u s
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HORSE	kawaju	k a w a j u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HUMMINGBIRD	juxnuts	j u x n u ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TOBACCO	show	ʃ o w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MALLARD	al-loi	a l + l oi
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MANZANITA	tsqoqo	ts q o q o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MOSQUITO	uakaneč	u a k a n e tʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MOTH	aLtipaka	a l t i p a k a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MUSSELS	ttoho	tː o h o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	RATTLESNAKE	xʃap	x ʃ a p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SNAKE	pʃoʃ	p ʃ o ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SPIDER	ktut	k t u t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TOAD	xwetet	xʷ e t e t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TREE	pon	p o n
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TURTLE	ʃaq	ʃ a q
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WHALE	paxat	p a x a t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WILLOW	khaw	kʰ a w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	ANT	aniwouho	a n i w o u h o
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BIRD	si-ch-wiw_	s i + tsʰ + w i w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FLY (INSECT)	-pawapaw_any_fly	p a w a p a w + a n y + f l y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DOG	ishtyyniwash	i ʃ t yː n i w a ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DEER	wyl	w y l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SNAKE	xshap_	x ʃ a p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SPIDER	ajakHa_	a j a k h a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	ARROW	ya	y a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BASKET	aqnïpaš	a q n ɨ p a ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BEAD	si-ciyel	s i + ts i y e l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BOW	ax	a x
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CANOE	tomol	t o m o l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	PAPER	papel	p a p e l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CHIEFTAIN	wot	w o t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CLUB	wïpïïš	w ɨ p ɨː ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	LOINCLOTH	ičk	i tʃ k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	COOK (SOMETHING)	ipsïl	i p s ɨ l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DANCE (MOVEMENT)	axinal	a x i n a l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DIGGING STICK	ušpajïïš	u ʃ p a j ɨː ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	DREAMING OR DREAM	atišwič	a t i ʃʷ i tʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CHICKEN	kaataxač	k aː t a x a tʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	EARRING	su-wayan	s u + w a y a n
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FIREPLACE	aqtïpmu	a q t ɨ p m u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FIREWOOD	pon	p o n
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FISHING (WITH A HOOK)	su-axsil	s u + a x s i l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FISHING LINE	wašt	w a ʃ t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	FISHHOOK	tsHa	ts h a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	GRAVE	usc	u s ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SHAMAN (FOLK HEALER)	al-al-loos-tes	a l + a l + l oː s + t e s
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HONEY	mow	m o w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HOUSE	ap	a p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HUNT	utaw	u t a w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	KNIFE	ïw_	ɨ w
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MAT	as	a s
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MORTAR	pā-yes	p aː + y e s
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	NECKLACE	el	e l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	PESTLE	t	t
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	PIPE	tip-haw-pe	t i p + h a w + p e
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	POT	oja	o j a
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	QUIVER (FOR ARROWS)	olotoč	o l o t o tʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	RATTLE	ts	ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SALT	tip	t i p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	CLOTHES	axwi	a x w i
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SKIRT	tiwansk	t i w a n s k
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SPEAR	qujiwaš	q u j i w a ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BAG	meš	m e ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SUGAR CANE	asukal	a s u k a l
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SHOE	sapatu	s a p a t u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MEDICINE	axiyeep	a x i y eː p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SOLDIER	emečeš	e m e tʃ e ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	MAIZE	majs	m a j s
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	HAT	sumlelu	s u m l e l u
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	THATCH OR ROOF	ixty	i x t y
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	BOTTOM GRINDSTONE	aLqap	a l q a p
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	WINNOWING	kshuwapysh_	k ʃ u w a p y ʃ
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	TOP GRINDSTONE	ts	ts
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SPEARTHROWER	ax_	a x
Chumash Ventureno	34.1761	-119.035	vent1242	Chumashan	SPEAR	kal-awa_	k a l + a w a
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	ABOVE	ti-L-hisa	t i + l + h i s a
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	ALL	kunicYanini_	k u n i ts y a n i n i
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	AND	wa	w a
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	ANKLE	solo	s o l o
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	ARMPIT	tiq	t i q
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	ASH	t-qsanu	t + q s a n u
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	AT	ti-	t i
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BACK	myty	m y t y
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BAD	tsuisy_	ts u i s y
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BELLY	powo_	p o w o
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BELOW OR UNDER	ti-L-himu	t i + l + h i m u
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BIG	L-ashino	l + a ʃ i n o
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BITE	qsilhi	q s i lʰ i
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BLACK	piso	p i s o
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BLOOD	inu	i n u
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BLOW (WITH MOUTH)	qitpu	q i t p u
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BONE	she	ʃ e
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BREAST	tYete	t y e t e
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BREATHE	qstyeLha	q s t y e l h a
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	BURN	siqi_	s i q i
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	CHEW	hime	h i m e
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	CHILD	-suwa_	s u w a
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	CLIMB	tynepa	t y n e p a
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	CLOUD	kustiqemenana_	k u s t i q e m e n a n a
Chumash Obispeno	35.2873	-120.669	obis1242	Chumashan	COLD	qto	q t o
